1801210357	-116	16	998	2019-07-31 16:24:54
1801210357	-112	16	1002	2019-07-31 16:24:57
1801210357	-104	16	1002	2019-07-31 16:25:00
1801210357	-108	20	983	2019-07-31 16:25:03
1801210357	-108	16	995	2019-07-31 16:25:06
1801210357	-112	20	1002	2019-07-31 16:25:09
1801210357	-108	12	987	2019-07-31 16:25:12
1801210357	-108	16	995	2019-07-31 16:25:15
1801210357	-116	20	995	2019-07-31 16:25:18
1801210357	-112	12	987	2019-07-31 16:25:21
1801210357	-116	20	1002	2019-07-31 16:25:24
1801210357	-108	16	1002	2019-07-31 16:25:27
1801210357	-108	20	998	2019-07-31 16:25:30
1801210357	-112	12	998	2019-07-31 16:25:34
1801210357	-104	23	1010	2019-07-31 16:25:37
1801210357	-112	20	1006	2019-07-31 16:25:40
1801210357	-112	12	995	2019-07-31 16:25:43
1801210357	-108	16	1002	2019-07-31 16:25:46
1801210357	-108	12	995	2019-07-31 16:25:49
1801210357	-108	12	1002	2019-07-31 16:25:52
1801210357	-112	16	995	2019-07-31 16:25:55
1801210357	-104	12	998	2019-07-31 16:25:58
1801210357	-112	27	991	2019-07-31 16:26:01
1801210357	-108	20	1002	2019-07-31 16:26:04
1801210357	-112	16	998	2019-07-31 16:26:07
1801210357	-116	16	983	2019-07-31 16:26:10
1801210357	-112	16	998	2019-07-31 16:26:13
1801210357	-120	20	991	2019-07-31 16:26:16
1801210357	-116	20	1006	2019-07-31 16:26:19
1801210357	-120	23	1010	2019-07-31 16:26:22
1801210357	-112	20	1002	2019-07-31 16:26:25
1801210357	-124	16	991	2019-07-31 16:26:28
1801210357	-120	12	991	2019-07-31 16:26:31
1801210357	-116	16	995	2019-07-31 16:26:34
1801210357	-112	16	998	2019-07-31 16:26:37
1801210357	-116	12	995	2019-07-31 16:26:40
1801210357	-116	16	995	2019-07-31 16:26:44
1801210357	-120	16	1002	2019-07-31 16:26:47
1801210357	-116	20	998	2019-07-31 16:26:50
1801210357	-120	12	991	2019-07-31 16:26:53
1801210357	-124	20	995	2019-07-31 16:26:56
1801210357	-116	12	991	2019-07-31 16:26:59
1801210357	-112	12	991	2019-07-31 16:27:02
1801210357	-120	12	979	2019-07-31 16:27:05
1801210357	-132	12	1002	2019-07-31 16:27:08
1801210357	-120	12	998	2019-07-31 16:27:11
1801210357	-112	20	1002	2019-07-31 16:27:14
1801210357	-116	23	1006	2019-07-31 16:27:17
1801210357	-124	16	998	2019-07-31 16:27:20
1801210357	-112	20	1002	2019-07-31 16:27:23
1801210357	-120	20	995	2019-07-31 16:27:26
1801210357	-116	16	987	2019-07-31 16:27:29
1801210357	-108	12	1006	2019-07-31 16:27:32
1801210357	-112	12	1002	2019-07-31 16:27:35
1801210357	-116	20	1002	2019-07-31 16:27:38
1801210357	-116	16	998	2019-07-31 16:27:41
1801210357	-112	16	979	2019-07-31 16:27:44
1801210357	-120	16	995	2019-07-31 16:27:47
1801210357	-116	16	998	2019-07-31 16:27:50
1801210357	-116	20	1006	2019-07-31 16:27:54
1801210357	-112	20	1002	2019-07-31 16:27:57
1801210357	-120	20	995	2019-07-31 16:28:00
1801210357	-112	20	1010	2019-07-31 16:28:03
1801210357	-116	16	1002	2019-07-31 16:28:06
1801210357	-116	23	1002	2019-07-31 16:28:09
1801210357	-112	20	995	2019-07-31 16:28:12
1801210357	-116	20	998	2019-07-31 16:28:15
1801210357	-116	16	1002	2019-07-31 16:28:18
1801210357	-112	20	995	2019-07-31 16:28:21
1801210357	-108	16	987	2019-07-31 16:28:24
1801210357	-112	20	1002	2019-07-31 16:28:27
1801210357	-108	20	995	2019-07-31 16:28:30
1801210357	-112	16	1002	2019-07-31 16:28:33
1801210357	-112	20	995	2019-07-31 16:28:36
1801210357	-116	20	1006	2019-07-31 16:28:39
1801210357	-112	20	998	2019-07-31 16:28:42
1801210357	-120	20	998	2019-07-31 16:28:45
1801210357	-116	20	998	2019-07-31 16:28:48
1801210357	-116	23	991	2019-07-31 16:28:51
1801210357	-116	16	998	2019-07-31 16:28:54
1801210357	-120	20	1002	2019-07-31 16:28:57
1801210357	-112	12	998	2019-07-31 16:29:00
1801210357	-116	20	991	2019-07-31 16:29:03
1801210357	-116	12	1002	2019-07-31 16:29:07
1801210357	-116	20	1002	2019-07-31 16:29:10
1801210357	-116	20	998	2019-07-31 16:29:13
1801210357	-120	12	995	2019-07-31 16:29:16
1801210357	-116	12	995	2019-07-31 16:29:19
1801210357	-112	16	998	2019-07-31 16:29:22
1801210357	-116	12	991	2019-07-31 16:29:25
1801210357	-116	20	1014	2019-07-31 16:29:28
1801210357	-116	16	995	2019-07-31 16:29:31
1801210357	-116	23	1010	2019-07-31 16:29:34
1801210357	-112	16	995	2019-07-31 16:29:37
1801210357	-120	12	995	2019-07-31 16:29:40
1801210357	-112	12	995	2019-07-31 16:29:43
1801210357	-116	20	998	2019-07-31 16:29:46
1801210357	-120	16	987	2019-07-31 16:29:49
1801210357	-108	16	987	2019-07-31 16:29:52
1801210357	-112	23	998	2019-07-31 16:29:55
1801210357	-116	23	995	2019-07-31 16:29:58
1801210357	-120	16	1006	2019-07-31 16:30:01
1801210357	-116	20	991	2019-07-31 16:30:04
